Part,Pin Number,Pin Name,Pin Type,IBIS Model,Timing Pindef,Pindef Type,IBIS File,IBIS Component,Timing File,Timing Model,Transfer Net,Overlapping Transfer Net
stratix,44,1s_hstl18c2_io_s,I/O,1s_hstl18c2_io_s,1s_hstl18c_io_s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,45,1s_hstl18_in,Input,1s_hstl18_in,1s_hstl18_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,46,1s_cmos33_io_d2,I/O,1s_cmos33_io_d2,1s_cmos33_io_d2,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,47,1s_cmos33_io_d4,I/O,1s_cmos33_io_d4,1s_cmos33_io_d4,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,48,1s_cmos33_io_d8,I/O,1s_cmos33_io_d8,1s_cmos33_io_d8,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,49,1s_cmos33_io_d12,I/O,1s_cmos33_io_d12,1s_cmos33_io_d12,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,50,1s_cmos33_io_d24,I/O,1s_cmos33_io_d24,1s_cmos33_io_d24,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,51,1s_cmos33_io_d2s,I/O,1s_cmos33_io_d2s,1s_cmos33_io_d2s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,52,1s_cmos33_io_d4s,I/O,1s_cmos33_io_d4s,1s_cmos33_io_d4s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,53,1s_cmos33_io_d8s,I/O,1s_cmos33_io_d8s,1s_cmos33_io_d8s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,54,1s_cmos33_io_d12s,I/O,1s_cmos33_io_d12s,1s_cmos33_io_d12s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,55,1s_cmos33_io_d24s,I/O,1s_cmos33_io_d24s,1s_cmos33_io_d24s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,56,1s_cmos33_io_d2p,I/O,1s_cmos33_io_d2p,1s_cmos33_io_d2p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,57,1s_cmos33_io_d4p,I/O,1s_cmos33_io_d4p,1s_cmos33_io_d4p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,58,1s_cmos33_io_d8p,I/O,1s_cmos33_io_d8p,1s_cmos33_io_d8p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,59,1s_cmos33_io_d12p,I/O,1s_cmos33_io_d12p,1s_cmos33_io_d12p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,60,1s_cmos33_io_d24p,I/O,1s_cmos33_io_d24p,1s_cmos33_io_d24p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,61,1s_cmos33_io_d2ps,I/O,1s_cmos33_io_d2ps,1s_cmos33_io_d2ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,62,1s_cmos33_io_d4ps,I/O,1s_cmos33_io_d4ps,1s_cmos33_io_d4ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,63,1s_cmos33_io_d8ps,I/O,1s_cmos33_io_d8ps,1s_cmos33_io_d8ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,64,1s_cmos33_io_d12ps,I/O,1s_cmos33_io_d12ps,1s_cmos33_io_d12ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,65,1s_cmos33_io_d24ps,I/O,1s_cmos33_io_d24ps,1s_cmos33_io_d24ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,66,1s_ttl33_io_d4,I/O,1s_ttl33_io_d4,1s_ttl33_io_d4,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,67,1s_ttl33_io_d8,I/O,1s_ttl33_io_d8,1s_ttl33_io_d8,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,68,1s_ttl33_io_d12,I/O,1s_ttl33_io_d12,1s_ttl33_io_d12,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,69,1s_ttl33_io_d16,I/O,1s_ttl33_io_d16,1s_ttl33_io_d16,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,70,1s_ttl33_io_d24,I/O,1s_ttl33_io_d24,1s_ttl33_io_d24,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,71,1s_ttl33_io_d24e,I/O_open_drain,1s_ttl33_io_d24e,1s_ttl33_io_d24e,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,72,1s_ttl33_io_d4s,I/O,1s_ttl33_io_d4s,1s_ttl33_io_d4s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,73,1s_ttl33_io_d8s,I/O,1s_ttl33_io_d8s,1s_ttl33_io_d8s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,74,1s_ttl33_io_d12s,I/O,1s_ttl33_io_d12s,1s_ttl33_io_d12s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,75,1s_ttl33_io_d16s,I/O,1s_ttl33_io_d16s,1s_ttl33_io_d16s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,76,1s_ttl33_io_d24s,I/O,1s_ttl33_io_d24s,1s_ttl33_io_d24s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,77,1s_ttl33_io_d4p,I/O,1s_ttl33_io_d4p,1s_ttl33_io_d4p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,78,1s_ttl33_io_d8p,I/O,1s_ttl33_io_d8p,1s_ttl33_io_d8p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,79,1s_ttl33_io_d12p,I/O,1s_ttl33_io_d12p,1s_ttl33_io_d12p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,80,1s_ttl33_io_d16p,I/O,1s_ttl33_io_d16p,1s_ttl33_io_d16p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,81,1s_ttl33_io_d24p,I/O,1s_ttl33_io_d24p,1s_ttl33_io_d24p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,82,1s_ttl33_io_d4ps,I/O,1s_ttl33_io_d4ps,1s_ttl33_io_d4ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,83,1s_ttl33_io_d8ps,I/O,1s_ttl33_io_d8ps,1s_ttl33_io_d8ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,84,1s_ttl33_io_d12ps,I/O,1s_ttl33_io_d12ps,1s_ttl33_io_d12ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,85,1s_ttl33_io_d16ps,I/O,1s_ttl33_io_d16ps,1s_ttl33_io_d16ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,86,1s_ttl33_io_d24ps,I/O,1s_ttl33_io_d24ps,1s_ttl33_io_d24ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,87,1s_ttl33_in,Input,1s_ttl33_in,1s_ttl33_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,88,1s_cmos33_in,Input,1s_cmos33_in,1s_cmos33_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,89,1s_ttl33_in_p,Input,1s_ttl33_in_p,1s_ttl33_in_p,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,90,1s_cmos33_in_p,Input,1s_cmos33_in_p,1s_cmos33_in_p,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,91,1s_ttl25_io_d2,I/O,1s_ttl25_io_d2,1s_ttl25_io_d2,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,92,1s_ttl25_io_d8,I/O,1s_ttl25_io_d8,1s_ttl25_io_d8,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,93,1s_ttl25_io_d12,I/O,1s_ttl25_io_d12,1s_ttl25_io_d12,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,94,1s_ttl25_io_d16,I/O,1s_ttl25_io_d16,1s_ttl25_io_d16,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,95,1s_ttl25_io_d16e,I/O_open_drain,1s_ttl25_io_d16e,1s_ttl25_io_d16e,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,96,1s_ttl25_io_d2s,I/O,1s_ttl25_io_d2s,1s_ttl25_io_d2s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,97,1s_ttl25_io_d8s,I/O,1s_ttl25_io_d8s,1s_ttl25_io_d8s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,98,1s_ttl25_io_d12s,I/O,1s_ttl25_io_d12s,1s_ttl25_io_d12s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,99,1s_ttl25_io_d16s,I/O,1s_ttl25_io_d16s,1s_ttl25_io_d16s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,100,1s_ttl25_io_d2p,I/O,1s_ttl25_io_d2p,1s_ttl25_io_d2p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,101,1s_ttl25_io_d8p,I/O,1s_ttl25_io_d8p,1s_ttl25_io_d8p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,102,1s_ttl25_io_d12p,I/O,1s_ttl25_io_d12p,1s_ttl25_io_d12p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,103,1s_ttl25_io_d16p,I/O,1s_ttl25_io_d16p,1s_ttl25_io_d16p,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,104,1s_ttl25_io_d2ps,I/O,1s_ttl25_io_d2ps,1s_ttl25_io_d2ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,105,1s_ttl25_io_d8ps,I/O,1s_ttl25_io_d8ps,1s_ttl25_io_d8ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,106,1s_ttl25_io_d12ps,I/O,1s_ttl25_io_d12ps,1s_ttl25_io_d12ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,107,1s_ttl25_io_d16ps,I/O,1s_ttl25_io_d16ps,1s_ttl25_io_d16ps,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,108,1s_ttl25_in,Input,1s_ttl25_in,1s_ttl25_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,109,1s_ttl18_io_d2,I/O,1s_ttl18_io_d2,1s_ttl18_io_d2,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,110,1s_ttl18_io_d8,I/O,1s_ttl18_io_d8,1s_ttl18_io_d8,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,111,1s_ttl18_io_d12,I/O,1s_ttl18_io_d12,1s_ttl18_io_d12,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,112,1s_ttl18_io_d12e,I/O_open_drain,1s_ttl18_io_d12e,1s_ttl18_io_d12e,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,113,1s_ttl18_in,Input,1s_ttl18_in,1s_ttl18_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,114,1s_ttl18_io_d2s,I/O,1s_ttl18_io_d2s,1s_ttl18_io_d2s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,115,1s_ttl18_io_d8s,I/O,1s_ttl18_io_d8s,1s_ttl18_io_d8s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,116,1s_ttl18_io_d12s,I/O,1s_ttl18_io_d12s,1s_ttl18_io_d12s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,117,1s_cmos15_io_d2,I/O,1s_cmos15_io_d2,1s_cmos15_io_d2,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,118,1s_cmos15_io_d4,I/O,1s_cmos15_io_d4,1s_cmos15_io_d4,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,119,1s_cmos15_io_d8,I/O,1s_cmos15_io_d8,1s_cmos15_io_d8,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,120,1s_cmos15_io_d8e,I/O_open_drain,1s_cmos15_io_d8e,1s_cmos15_io_d8e,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,121,1s_cmos15_io_d2s,I/O,1s_cmos15_io_d2s,1s_cmos15_io_d2s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,122,1s_cmos15_io_d4s,I/O,1s_cmos15_io_d4s,1s_cmos15_io_d4s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,123,1s_cmos15_io_d8s,I/O,1s_cmos15_io_d8s,1s_cmos15_io_d8s,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,124,1s_cmos15_in,Input,1s_cmos15_in,1s_cmos15_in,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,125,1s_lvds33_outp,3-state,1s_lvds33_out,1s_lvds33_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,126,1s_lvds33_outn,3-state,1s_lvds33_out,1s_lvds33_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,127,1s_lvds33_inp,Input,1s_lvds33_in,1s_lvds33_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,128,1s_lvds33_inn,Input,1s_lvds33_in,1s_lvds33_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,129,1s_lvds33_inp_t100,Input,1s_lvds33_in_t100,1s_lvds33_inp_t100,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,130,1s_lvds33_inn_t100,Input,1s_lvds33_in_t100,1s_lvds33_inp_t100,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,131,1s_ht25_outp,3-state,1s_ht25_out,1s_ht25_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,132,1s_ht25_outn,3-state,1s_ht25_out,1s_ht25_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,133,1s_ht25_inp,Input,1s_ht25_in,1s_ht25_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,134,1s_ht25_inn,Input,1s_ht25_in,1s_ht25_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,135,1s_lvpecl33_outp,3-state,1s_lvpecl33_out,1s_lvpecl33_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,136,1s_lvpecl33_outn,3-state,1s_lvpecl33_out,1s_lvpecl33_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,137,1s_lvpecl33_inp,Input,1s_lvpecl33_in,1s_lvpecl33_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,138,1s_lvpecl33_inn,Input,1s_lvpecl33_in,1s_lvpecl33_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,139,1s_dhstl15c1_outp,3-state,1s_dhstl15c1_out,1s_dhstl15c_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,140,1s_dhstl15c1_outn,3-state,1s_dhstl15c1_out,1s_dhstl15c_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,141,1s_dhstl15_inp,Input,1s_dhstl15_in,1s_dhstl15_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,142,1s_dhstl15_inn,Input,1s_dhstl15_in,1s_dhstl15_inp,Input,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,143,1s_dhstl15c2_outp,3-state,1s_dhstl15c2_out,1s_dhstl15c_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,144,1s_dhstl15c2_outn,3-state,1s_dhstl15c2_out,1s_dhstl15c_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,145,1s_dsstl25c2_outp,3-state,1s_dsstl25c2_out,1s_dsstl25c2_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,146,1s_dsstl25c2_outn,3-state,1s_dsstl25c2_out,1s_dsstl25c2_outp,Output,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,147,1s_sstl25c1_io_dms,I/O,1s_sstl25c1_io_dms,1s_sstl25c_io_dms,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,148,1s_sstl25c2_io_dms,I/O,1s_sstl25c2_io_dms,1s_sstl25c_io_dms,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,149,1s_cmos15_cfdone,I/O_open_drain,1s_cmos15_cfdone,1s_cmos15_cfdone,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,150,1s_cmos15_nceo,I/O,1s_cmos15_nceo,1s_cmos15_nceo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,151,1s_cmos15_nstatus,I/O_open_drain,1s_cmos15_nstatus,1s_cmos15_nstatus,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,152,1s_cmos15_tdo,I/O,1s_cmos15_tdo,1s_cmos15_tdo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,153,1s_ttl18_cfdone,I/O_open_drain,1s_ttl18_cfdone,1s_ttl18_cfdone,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,154,1s_ttl18_nceo,I/O,1s_ttl18_nceo,1s_ttl18_nceo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,155,1s_ttl18_nstatus,I/O_open_drain,1s_ttl18_nstatus,1s_ttl18_nstatus,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,156,1s_ttl18_tdo,I/O,1s_ttl18_tdo,1s_ttl18_tdo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,157,1s_ttl25_cfdone,I/O_open_drain,1s_ttl25_cfdone,1s_ttl25_cfdone,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,158,1s_ttl25_nceo,I/O,1s_ttl25_nceo,1s_ttl25_nceo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,159,1s_ttl25_nstatus,I/O_open_drain,1s_ttl25_nstatus,1s_ttl25_nstatus,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,160,1s_ttl25_tdo,I/O,1s_ttl25_tdo,1s_ttl25_tdo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,161,1s_ttl33_cfdone,I/O_open_drain,1s_ttl33_cfdone,1s_ttl33_cfdone,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,162,1s_ttl33_nceo,I/O,1s_ttl33_nceo,1s_ttl33_nceo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,163,1s_ttl33_nstatus,I/O_open_drain,1s_ttl33_nstatus,1s_ttl33_nstatus,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
stratix,164,1s_ttl33_tdo,I/O,1s_ttl33_tdo,1s_ttl33_tdo,I/O,stratix.ibs,Stratix,stratix.tmg,stratix,
y95c,1,VCC,,POWER,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,2,NC,,NC,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,3,VCCQ,,POWER,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,4,NC,,NC,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,5,DQ0,I/O,dq,DQ,I/O,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,DQ
y95c,6,VSSQ,,GND,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,7,NC,,NC,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,8,NC,,NC,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,9,VCCQ,,POWER,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
y95c,10,NC,,NC,,,y95c.ibs,MT48LC32M4A2,y95c.tmg,y95c,
