IBIS File,IBIS Model,Model Type,Corner,Mode,Hspice File,Hspice Model,IV Data,Lib IBIS File,Lib IBIS Model,Vmeas,VmeasRef,VmeasR,VmeasF,Overshoot High,AC Overshoot High,Vin AC High,Vin DC High,AC Ringback High,Ringback High,VinMeas R High,VinMeas F High,VinMeas R Low,VinMeas F Low,Ringback Low,AC Ringback Low,Vin DC Low,Vin AC Low,AC Overshoot Low,Overshoot Low,AC Overshoot High Area,AC Ringback Low Area,Max AC Noise,Crosstalk Sync Thresh,Crosstalk Async Thresh,Crosstalk Delta V,Crosstalk Delta T,Vdiff,Vdiff DC,Vdiff AC,Vdiff Vcm Min,Vdiff Vcm Max,Vcm,Vcm Overshoot,Vdm,TiVW Output Skew,DDR4,ViVW_total,ViVW_dV,Rj_v,VIHL_AC,TiVW_total,TiVW_dj,TiPW,Rj_t,VrefDQ,Vix_DQS,Vix_DQS Ratio,SRIN diVW Min,SRIN diVW Max,SRIdiff Min,SRIdiff Max,Max Eye VinMeas Jitter,Min Eye VinMeas Width,Min Eye VinMeas (H/L) Width,Min Eye VinMeas High Width,Min Eye VinMeas Low Width,Max Eye Outer Height,Min Eye Inner Height,Inner Eye Center Left,Inner Eye Center Right,Outer Eye Center Left,Outer Eye Center Right,Non Monotonic Time,AC Overshoot Time,AC Ringback Time,Slew Time Min,Slew Time Max,Polarity,Enable,Temperature Range,Voltage Range,Pullup Reference,Pulldown Reference,Power Clamp Reference,GND Clamp Reference,Core Voltage,IOVref,Vin_Vref,Probe Points,Stdload Bit Time,C comp,R pkg,C pkg,L pkg,Package File,Package Model,Vref,Rref,Cref,Mod Ref File,Mod Ref,Mod Ref R File,Mod Ref R,Mod Ref F File,Mod Ref F,Td Ref,Zo Ref,Td Back Off Ref,UI Ref,Diff Term File,Diff Term,Mod Ref File Diff,Mod Ref Diff,Force IV 0,Split IV,VT count,Ramp_wf,Tune_wf,dV/dt_r,dV/dt_f,Ramp Offset,Rth_R,Rth_F,Rth_High,Rth_Low,Rth_I,Rdrv_R,Rdrv_F,Rdrv_High,Rdrv_Low,Rterm,Vterm,V Sweep Low,V Sweep High,Used in Tnet
ad2147x_196_ibs.ibs,PDISDGZ,Input,TT,,,,Yes,,,NA,NA,NA,NA,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,,25.,3.3,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.437p,.16,700f,2.41n,,,NoDef,NoDef,NoDef,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,,,NoDef,NoDef,NoDef,NoDef,NoDef,10.989Meg,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDISDGZ,Input,SS,,,,Yes,,,NA,NA,NA,NA,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,,125.,3.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.559p,.311,1.33p,4.6n,,,NoDef,NoDef,NoDef,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,,,NoDef,NoDef,NoDef,NoDef,NoDef,10.928Meg,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDU12SDGZ,I/O,FF,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,-40.,3.6,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.054p,.058,460f,820p,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.7686/0.2369n,1.6927/0.2137n,NoDef,9.756,10.,14.88,18.507,28.883K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDU12SDGZ,I/O,TT,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,25.,3.3,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.127p,.16,700f,2.41n,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.5036/0.3496n,1.4257/0.3193n,NoDef,13.34,1G,20.214,24.921,41.855K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDU12SDGZ,I/O,SS,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,125.,3.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.211p,.311,1.33p,4.6n,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.2097/0.5782n,1.0764/0.5223n,NoDef,19.179,1G,28.763,37.927,64.26K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDD24SDGZ,I/O,FF,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,-40.,3.6,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,2.789p,.058,460f,820p,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.9338/0.2473n,1.9174/0.2111n,NoDef,5.378,10.,8.385,9.254,34.396K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDD24SDGZ,I/O,TT,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,25.,3.3,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,2.817p,.16,700f,2.41n,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.7010/0.3518n,1.6901/0.2872n,NoDef,7.288,1G,11.389,12.461,50.437K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
ad2147x_196_ibs.ibs,PDD24SDGZ,I/O,SS,,,,Yes,,,1.65,NoDef,1.65,1.65,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,Non-Inverting,Active-Low,125.,3.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,2.862p,.311,1.33p,4.6n,,,0.,1Meg,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.4448/0.6125n,1.4102/0.4893n,NoDef,10.356,1G,16.202,18.959,94.086K,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
y14w.ibs,dqbuff,I/O,FF,,,,Yes,,,1.5,NoDef,1.5,1.5,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,,0.,3.6,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,3.8p,.072,559f,4.149n,,,NoDef,NoDef,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.631V/155.176ps,1.879V/133.396ps,NoDef,1.424K,7.063,10.013,11.948,1G,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
y14w.ibs,dqbuff,I/O,TT,,,,Yes,,,1.5,NoDef,1.5,1.5,NoDef,NoDef,2.,2.,NoDef,2.,2.,2.,.8,.8,.8,NoDef,.8,.8,NoDef,NoDef,NoDef,NoDef,0.,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,,40.,3.3,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,,NoDef,4.15p,.108,1.005p,6.336n,,,NoDef,NoDef,50p,,,,,,,NoDef,NoDef,NoDef,NoDef,,,,,,,,NoDef,NoDef,1.489V/188.857ps,1.671V/172.042ps,NoDef,1.351K,8.47,11.515,14.414,1G,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,false
