Part,IBIS File,IBIS Component,IBIS Model,Model Type,Corner,Mode,Vmeas R,Vmeas R Value,Vmeas F,Vmeas F Value,AC Overshoot Time,AC Overshoot Time Value,Slew Time Max,Slew Time Max Value,Overshoot High,Overshoot High Value,AC Overshoot High,AC Overshoot High Value,Vin AC High,Vin AC High Value,Vin DC High,Vin DC High Value,Ringback High,Ringback High Value,VinMeas R High,VinMeas R High Value,VinMeas F High,VinMeas F High Value,VinMeas R Low,VinMeas R Low Value,VinMeas F Low,VinMeas F Low Value,VinVref,VinVref Value,Ringback Low,Ringback Low Value,Vin DC Low,Vin DC Low Value,Vin AC Low,Vin AC Low Value,AC Overshoot Low,AC Overshoot Low Value,Overshoot Low,Overshoot Low Value,VCM Min,VCM Min Value,VCM Max,VCM Max Value
55202_3,55202_3.ibs,ICS552-02,3V6XX,Output,FF,,Vmeas,1.65,Vmeas,1.65,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,(Vin_Meas_Low+Vin_Meas_High)/2,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
55202_3,55202_3.ibs,ICS552-02,3V6XX,Output,TT,,Vmeas,1.65,Vmeas,1.65,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,(Vin_Meas_Low+Vin_Meas_High)/2,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
55202_3,55202_3.ibs,ICS552-02,3V6XX,Output,SS,,Vmeas,1.65,Vmeas,1.65,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,(Vin_Meas_Low+Vin_Meas_High)/2,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d2,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d2,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d2,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d4,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d4,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d4,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d6,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d6,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d6,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d8,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d8,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_d8,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50c,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50c,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cio_r50c,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d2,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d2,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d2,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d4,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d4,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_d4,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_r50,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_r50,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrio_r50,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d2,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d2,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d2,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d4,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d4,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_d4,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_r50,I/O,FF,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_r50,I/O,TT,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtio_r50,I/O,SS,,Vmeas,.713,Vmeas,.713,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cin,Input,FF,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cin,Input,TT,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_cin,Input,SS,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrin,Input,FF,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrin,Input,TT,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rrin,Input,SS,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtin,Input,FF,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtin,Input,TT,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos15_rtin,Input,SS,,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinH,.975,VinL,.525,VinL,.525,(Vin_Meas_Low+Vin_Meas_High)/2,.75,VinL,.525,VinL,.525,VinL,.525,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4,I/O,FF,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4,I/O,TT,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4,I/O,SS,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4p,I/O,FF,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4p,I/O,TT,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d4p,I/O,SS,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d8,I/O,FF,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d8,I/O,TT,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d8,I/O,SS,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d8p,I/O,FF,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
stratix2,stratix2.ibs,StratixII,2s_cmos33_cio_d8p,I/O,TT,,Vmeas,1.568,Vmeas,1.568,NoDef,NoDef,NoDef,NoDef,NoDef,NoDef,NA,NA,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinH,1.7,VinL,.8,VinL,.8,(Vin_Meas_Low+Vin_Meas_High)/2,1.25,VinL,.8,VinL,.8,VinL,.8,NA,NA,NoDef,NoDef,NA,NoDef,NA,NoDef
